,Date,Kangwon_sales,Kangwon_sales_prices,Kyonggi_sales,Kyonggi_sales_prices,Kyongsang_sales,Kyongsang_sales_prices,Seoul_sales,Seoul_sales_prices,Jeonla_sales,Jeonla_sales_prices,Chungcheong_sales,Chuncheong_sales_prices
1168,3/14/2018,76,"8,918,500",144,"15,567,425",161,"16,445,200",202,"8,185,700",71,"6,423,200",139,"9,465,200"
1169,3/15/2018,45,"5,468,550",119,"13,259,250",140,"11,103,300",48,"4,642,300",54,"5,589,800",58,"7,556,927"
1170,3/16/2018,60,"8,419,950",103,"11,738,290",114,"12,080,350",59,"5,354,600",54,"5,032,200",106,"14,539,800"
1171,3/17/2018,94,"13,008,400",128,"18,797,490",110,"9,549,400",94,"5,770,900",56,"4,873,900",104,"14,105,400"
1172,3/18/2018,20,"2,685,350",113,"14,846,890",81,"8,494,000",54,"4,872,500",65,"6,112,900",75,"8,821,600"
1173,3/19/2018,75,"13,061,650",86,"10,597,800",61,"5,118,700",102,"6,514,800",45,"4,637,600",55,"6,953,900"
1174,3/20/2018,40,"4,871,350",112,"14,023,200",79,"7,931,000",100,"6,616,400",69,"7,372,300",68,"6,981,600"
1175,3/21/2018,33,"4,524,900",121,"12,135,087",49,"5,203,700",65,"7,770,000",89,"9,372,900",79,"7,412,600"
1176,3/22/2018,124,"15,311,700",124,"15,823,500",89,"7,579,700",68,"5,754,500",49,"5,627,100",78,"8,487,900"
1177,3/23/2018,58,"7,303,900",100,"10,133,960",78,"6,679,200",64,"3,547,100",73,"5,942,800",82,"8,876,300"
1178,3/24/2018,77,"8,946,400",135,"12,496,651",120,"11,905,800",53,"3,546,200",59,"5,405,500",91,"9,740,100"
1179,3/25/2018,15,"1,518,000",90,"9,328,000",171,"13,528,800",64,"4,575,400",43,"4,442,300",81,"9,043,000"
1180,3/26/2018,51,"4,751,200",76,"9,088,640",68,"6,289,500",38,"3,979,800",61,"6,626,900",70,"6,972,400"
1181,3/27/2018,80,"7,831,100",129,"17,196,700",114,"10,052,500",46,"3,381,200",68,"6,246,500",233,"9,571,600"
1182,3/28/2018,103,"10,242,500",92,"10,349,400",93,"8,016,400",32,"3,005,900",59,"5,215,900",145,"9,567,700"
1183,3/29/2018,75,"7,001,200",134,"13,984,229",87,"6,612,500",43,"4,618,600",46,"4,590,700",85,"4,822,800"
1184,3/30/2018,41,"3,521,500",85,"8,225,000",65,"5,867,458",33,"5,715,000",58,"4,316,100",117,"7,255,100"
1185,3/31/2018,65,"6,479,033",117,"28,207,839",172,"13,486,100",69,"5,210,200",52,"4,638,600",160,"14,856,700"
1186,4/1/2018,53,"5,533,900",100,"10,115,000",94,"6,981,520",29,"2,589,000",58,"5,075,200",93,"9,814,800"
1187,4/2/2018,70,"6,851,100",102,"8,875,300",112,"8,770,400",78,"7,009,300",48,"3,636,000",108,"9,854,600"
1188,4/3/2018,72,"6,927,600",80,"8,061,675",97,"7,611,100",26,"3,027,500",72,"6,854,400",72,"7,214,400"
1189,4/4/2018,50,"4,626,620",137,"12,243,639",78,"8,256,700",48,"5,210,601",43,"4,472,700",70,"7,200,200"
1190,4/5/2018,48,"4,501,800",91,"8,315,900",80,"7,179,100",30,"3,156,300",35,"3,229,000",71,"7,544,300"
1191,4/6/2018,51,"5,234,200",50,"6,894,380",73,"6,253,100",25,"1,913,800",43,"4,418,800",88,"8,452,200"
1192,4/7/2018,34,"3,684,000",86,"10,050,500",64,"5,596,500",126,"5,648,800",39,"4,121,812",81,"7,356,600"
1193,4/8/2018,39,"5,011,300",56,"6,317,200",91,"7,531,900",74,"4,603,500",37,"3,572,600",82,"7,583,000"
1194,4/9/2018,38,"4,485,900",99,"9,575,000",70,"5,590,900",35,"2,054,300",59,"5,233,000",77,"7,058,300"
1195,4/10/2018,71,"6,579,100",107,"10,184,200",87,"7,477,200",105,"3,924,900",116,"7,204,400",81,"6,790,400"
1196,4/11/2018,60,"5,895,900",119,"8,549,100",127,"8,777,600",75,"4,375,000",154,"6,127,400",88,"7,137,200"
1197,4/12/2018,48,"4,415,900",152,"11,946,400",152,"10,987,100",78,"4,857,400",104,"8,542,500",75,"7,950,300"
1198,4/13/2018,71,"10,184,800",152,"13,327,800",112,"7,553,800",57,"4,397,300",62,"4,757,300",98,"7,129,500"
1199,4/14/2018,35,"3,081,700",112,"9,472,429",124,"9,046,300",51,"2,659,100",39,"3,355,800",81,"6,233,400"
1200,4/15/2018,17,"1,966,900",140,"14,411,300",181,"10,979,700",27,"1,652,800",66,"5,766,100",106,"9,852,900"
1201,4/16/2018,58,"5,467,100",130,"10,943,400",157,"11,475,850",52,"3,910,900",48,"4,078,100",80,"6,918,600"
1202,4/17/2018,47,"4,429,600",125,"11,336,400",144,"10,768,400",60,"4,774,500",125,"7,461,400",107,"7,930,900"
1203,4/18/2018,52,"6,222,000",117,"10,457,262",119,"8,288,700",78,"5,230,800",108,"6,459,100",76,"7,413,600"
1204,4/19/2018,55,"5,810,400",100,"8,082,000",110,"8,875,200",53,"5,549,300",46,"4,826,200",103,"9,468,800"
1205,4/20/2018,23,"2,546,100",152,"13,260,300",79,"5,598,600",29,"3,109,200",60,"6,094,700",115,"10,260,900"
1206,4/21/2018,120,"13,514,700",127,"12,072,600",67,"5,814,700",70,"3,468,500",77,"6,383,700",85,"7,897,400"
1207,4/22/2018,22,"2,004,800",73,"6,684,940",186,"10,740,100",77,"5,183,800",73,"5,892,800",72,"6,545,200"
1208,4/23/2018,32,"3,285,500",61,"5,080,400",63,"4,487,400",31,"2,419,400",35,"3,060,300",72,"6,498,200"
1209,4/24/2018,58,"6,712,000",78,"10,827,310",116,"7,682,000",46,"3,320,100",65,"6,568,700",91,"9,326,820"
1210,4/25/2018,75,"7,041,000",124,"10,347,000",100,"9,262,700",65,"6,274,800",60,"5,693,800",113,"9,352,500"
1211,4/26/2018,71,"14,229,388",119,"10,594,500",140,"12,304,750",45,"3,591,700",41,"6,930,000",132,"12,278,000"
1212,4/27/2018,74,"6,424,000",135,"12,981,020",94,"8,075,200",61,"5,536,700",59,"5,347,581",80,"6,822,200"
1213,4/28/2018,58,"5,958,200",161,"14,063,690",129,"9,948,200",64,"4,334,700",69,"6,029,700",99,"8,927,700"
1214,4/29/2018,53,"5,349,900",117,"12,238,550",73,"5,447,300",45,"2,618,700",46,"4,057,300",92,"8,809,700"
1215,4/30/2018,59,"6,224,800",165,"18,746,360",113,"8,890,700",48,"3,409,900",70,"6,827,200",99,"9,380,300"
1216,5/1/2018,86,"8,319,600",131,"13,008,900",79,"6,467,600",58,"3,911,100",86,"7,024,500",82,"7,276,300"
1217,5/2/2018,47,"5,225,100",113,"24,778,800",83,"6,815,900",38,"4,722,500",52,"4,870,600",108,"12,587,900"
1218,5/3/2018,69,"6,770,300",101,"9,354,500",88,"7,402,800",65,"12,057,100",53,"6,583,200",90,"9,680,000"
1219,5/4/2018,61,"6,271,000",115,"11,956,247",77,"6,582,000",33,"2,303,600",58,"5,053,500",78,"7,652,069"
1220,5/5/2018,62,"6,148,500",106,"8,691,902",72,"6,005,100",62,"4,258,900",38,"3,019,870",79,"6,977,500"
1221,5/6/2018,22,"2,486,200",91,"8,755,060",66,"4,781,600",58,"3,692,900",39,"3,640,500",51,"4,668,200"
1222,5/7/2018,67,"6,288,100",112,"10,874,200",92,"7,823,430",68,"4,071,800",35,"3,498,500",119,"9,781,800"
1223,5/8/2018,43,"4,343,600",115,"10,506,360",51,"4,284,100",80,"6,653,300",60,"5,859,100",80,"11,828,700"
1224,5/9/2018,59,"6,422,543",97,"8,556,820",131,"10,458,300",76,"6,753,400",50,"3,931,300",75,"10,909,200"
1225,5/10/2018,36,"3,256,800",146,"13,668,200",149,"10,963,000",53,"3,612,200",89,"9,172,500",81,"6,915,700"
1226,5/11/2018,95,"9,098,000",153,"13,435,200",155,"12,745,400",78,"5,223,400",52,"5,342,800",93,"7,980,300"
1227,5/12/2018,63,"8,075,000",117,"10,113,580",88,"6,813,100",107,"10,278,100",47,"5,238,800",59,"6,475,200"
1228,5/13/2018,27,"2,549,400",129,"10,656,200",121,"8,195,200",104,"7,065,800",86,"7,134,100",72,"5,500,500"
1229,5/14/2018,34,"3,327,300",158,"16,467,400",105,"7,907,100",67,"5,047,900",40,"3,936,780",116,"9,117,400"
1230,5/15/2018,65,"5,929,200",142,"12,209,000",177,"14,640,150",152,"18,880,100",86,"6,786,000",125,"10,001,400"
1231,5/16/2018,135,"10,214,100",122,"9,921,800",339,"30,926,300",102,"6,194,000",72,"6,510,400",71,"6,132,500"
1232,5/17/2018,200,"15,117,793",98,"9,645,520",139,"10,657,240",52,"3,313,800",69,"6,176,280",69,"6,665,520"
1233,5/18/2018,76,"7,655,100",106,"9,323,709",106,"9,600,700",56,"5,036,000",56,"4,583,689",132,"6,501,800"
1234,5/19/2018,100,"11,790,800",147,"12,002,900",120,"9,341,400",199,"10,412,500",47,"4,100,600",112,"9,664,000"
1235,5/20/2018,43,"4,604,100",103,"9,082,580",126,"9,201,700",134,"6,937,100",43,"3,107,900",48,"4,803,200"
1236,5/21/2018,58,"5,305,400",72,"6,785,700",132,"11,119,900",98,"6,741,400",51,"4,536,200",77,"6,597,900"
1237,5/22/2018,50,"4,321,680",106,"10,612,200",109,"10,722,600",119,"6,393,900",51,"4,313,790",68,"6,445,100"
1238,5/23/2018,55,"5,737,600",117,"9,849,934",92,"7,152,600",123,"8,799,400",49,"4,565,500",75,"6,241,600"
1239,5/24/2018,75,"6,391,000",171,"16,779,048",107,"8,486,800",94,"5,097,000",102,"9,674,500",87,"6,946,100"
1240,5/25/2018,69,"8,341,300",144,"13,790,822",118,"9,587,200",113,"9,296,000",51,"4,501,000",160,"14,388,800"
1241,5/26/2018,118,"12,765,000",132,"12,275,277",133,"10,722,500",116,"7,895,550",163,"20,116,725",81,"6,695,600"
1242,5/27/2018,33,"3,520,300",146,"13,476,100",148,"13,645,328",104,"8,647,200",88,"10,916,600",69,"5,637,400"
1243,5/28/2018,70,"4,875,700",88,"7,218,100",145,"11,336,200",65,"5,626,200",98,"13,055,300",96,"8,771,400"
1244,5/29/2018,70,"6,182,500",138,"12,604,500",127,"9,339,300",78,"5,785,600",101,"8,579,900",67,"5,249,700"
1245,5/30/2018,58,"5,443,400",178,"13,311,884",111,"8,657,700",53,"6,345,600",71,"6,705,900",106,"10,506,100"
1246,5/31/2018,66,"5,285,600",209,"17,498,797",139,"11,378,600",72,"6,564,984",95,"7,979,000",95,"7,728,100"
1247,6/1/2018,95,"8,938,300",150,"13,111,500",110,"9,604,170",87,"4,736,200",73,"7,439,400",78,"7,128,750"
1248,6/2/2018,72,"5,921,600",104,"8,244,200",130,"10,835,600",99,"6,278,000",54,"5,402,400",90,"7,007,900"
1249,6/3/2018,28,"2,908,000",116,"9,558,100",112,"9,168,300",99,"4,601,400",101,"8,939,900",105,"8,774,100"
1250,6/4/2018,71,"14,126,500",76,"7,179,811",105,"8,731,010",82,"5,445,200",67,"5,896,300",110,"8,456,500"
1251,6/5/2018,61,"5,112,600",98,"7,403,700",134,"10,609,525",119,"16,259,800",59,"5,170,300",87,"6,709,800"
1252,6/6/2018,72,"6,063,200",113,"9,593,200",124,"8,554,700",115,"7,133,100",104,"10,778,137",80,"7,181,000"
1253,6/7/2018,75,"6,525,900",164,"11,730,200",92,"6,161,500",100,"6,393,500",63,"5,429,000",54,"4,936,300"
1254,6/8/2018,56,"5,175,000",177,"13,384,900",111,"8,626,200",60,"3,524,300",55,"5,292,800",100,"8,323,800"
1255,6/9/2018,48,"4,738,200",72,"5,267,729",79,"5,779,500",83,"7,186,700",62,"5,362,700",97,"7,699,600"
1256,6/10/2018,21,"1,497,500",85,"7,025,100",80,"7,188,600",79,"5,343,300",60,"5,115,000",101,"8,011,100"
1257,6/11/2018,91,"7,582,100",120,"9,283,700",86,"7,927,900",45,"3,195,900",42,"3,595,800",73,"6,487,000"
1258,6/12/2018,42,"3,546,100",140,"10,956,200",82,"5,656,400",35,"2,166,800",71,"6,231,200",105,"8,225,300"
1259,6/13/2018,56,"4,834,800",129,"10,237,100",105,"8,668,500",66,"4,427,900",44,"3,883,700",100,"7,326,900"
1260,6/14/2018,50,"4,288,700",98,"7,992,900",138,"9,660,000",32,"1,945,600",64,"5,357,400",75,"5,273,400"
1261,6/15/2018,96,"7,779,100",285,"37,124,300",211,"16,496,800",92,"5,822,100",170,"14,346,000",165,"13,737,700"
1262,6/16/2018,73,"5,250,900",240,"18,383,800",189,"12,967,000",91,"5,361,800",143,"11,192,549",138,"9,436,700"
1263,6/17/2018,64,"4,945,300",127,"10,772,925",150,"10,443,176",81,"3,841,300",92,"7,146,403",59,"4,674,700"
1264,6/18/2018,68,"5,113,200",154,"11,613,200",138,"9,499,500",67,"3,789,700",87,"6,750,600",140,"9,940,600"
1265,6/19/2018,65,"5,031,100",140,"10,842,600",109,"8,042,500",81,"5,590,500",80,"5,766,700",113,"8,099,300"
1266,6/20/2018,50,"3,315,600",178,"13,138,900",104,"7,516,000",55,"3,970,000",88,"6,658,600",128,"9,240,800"
1267,6/21/2018,72,"5,640,085",169,"13,184,249",124,"9,193,400",86,"5,518,500",92,"11,188,300",89,"6,279,100"
1268,6/22/2018,78,"6,443,600",174,"12,772,606",122,"8,030,400",60,"3,995,400",69,"5,430,900",99,"7,887,200"
1269,6/23/2018,63,"5,130,900",121,"9,157,000",118,"8,233,500",69,"4,319,100",86,"6,679,100",106,"6,906,900"
1270,6/24/2018,38,"3,406,600",92,"8,084,600",83,"5,448,200",63,"3,616,000",59,"4,730,900",72,"5,331,700"
1271,6/25/2018,86,"6,996,900",169,"10,976,141",74,"5,177,600",64,"4,130,000",55,"4,214,786",71,"5,292,300"
1272,6/26/2018,63,"5,025,900",91,"7,533,700",134,"8,958,500",72,"4,121,700",106,"8,716,700",74,"4,804,900"
1273,6/27/2018,60,"4,506,600",108,"7,407,400",212,"14,136,800",69,"4,058,300",70,"6,277,600",96,"7,075,700"
1274,6/28/2018,73,"4,544,200",176,"13,924,200",121,"7,285,400",42,"2,454,600",81,"6,703,900",95,"6,703,000"
1275,6/29/2018,124,"9,693,279",130,"9,772,400",139,"8,817,635",49,"3,004,900",78,"6,371,757",94,"6,680,700"
1276,6/30/2018,86,"7,799,708",163,"11,975,200",154,"10,179,100",96,"5,944,700",114,"9,118,850",97,"6,871,600"
1277,7/1/2018,55,"4,465,400",81,"6,102,700",138,"10,306,900",66,"3,556,600",52,"4,861,500",34,"2,393,400"
1278,7/2/2018,60,"7,783,972",153,"11,877,011",123,"7,902,300",82,"4,100,500",55,"4,452,400",70,"5,150,600"
1279,7/3/2018,70,"5,043,100",122,"8,559,700",67,"4,703,400",40,"1,783,900",62,"5,029,600",102,"7,238,700"
1280,7/4/2018,41,"3,858,900",142,"10,355,700",113,"8,080,500",57,"3,304,500",73,"5,329,200",84,"6,025,700"
1281,7/5/2018,60,"4,594,100",165,"12,419,300",111,"7,704,700",52,"3,111,300",86,"7,357,700",61,"4,975,600"
1282,7/6/2018,63,"4,637,400",182,"13,728,153",123,"7,975,500",63,"3,546,200",59,"5,284,200",100,"7,946,531"
1283,7/7/2018,71,"5,708,700",140,"12,466,377",120,"8,414,300",91,"5,858,200",62,"6,764,241",122,"9,919,100"
1284,7/8/2018,62,"4,898,700",126,"9,722,994",84,"6,073,600",40,"2,370,700",87,"7,467,300",75,"5,721,700"
1285,7/9/2018,57,"4,786,000",156,"16,261,700",108,"8,475,400",44,"2,490,000",90,"7,684,300",80,"6,132,900"
1286,7/10/2018,93,"7,955,100",220,"20,075,600",140,"10,460,200",51,"3,230,300",102,"9,283,000",85,"6,728,800"
1287,7/11/2018,44,"3,025,000",158,"14,050,600",174,"11,162,500",86,"4,998,000",61,"5,292,400",133,"8,665,400"
1288,7/12/2018,83,"5,839,200",181,"14,461,116",146,"9,523,400",73,"4,861,700",78,"12,409,700",101,"8,141,200"
1289,7/13/2018,59,"5,445,800",133,"8,990,794",129,"8,340,900",90,"5,976,400",84,"5,793,900",128,"8,579,200"
1290,7/14/2018,43,"4,091,400",136,"8,691,700",135,"9,611,800",70,"4,458,700",88,"7,316,211",133,"9,253,900"
1291,7/15/2018,23,"1,803,300",118,"8,803,000",123,"7,303,000",48,"3,081,900",101,"12,169,400",55,"3,597,000"
1292,7/16/2018,45,"3,421,800",115,"7,866,840",125,"8,392,900",52,"3,507,700",71,"6,180,335",82,"6,278,900"
1293,7/17/2018,60,"4,694,100",156,"10,515,100",100,"7,186,300",41,"3,024,200",66,"5,735,300",216,"10,580,600"
1294,7/18/2018,86,"5,765,600",132,"9,810,100",135,"8,987,000",73,"4,218,500",67,"5,550,200",164,"13,797,000"
1295,7/19/2018,65,"4,779,600",180,"11,653,610",122,"8,232,100",40,"2,494,800",82,"6,320,900",114,"7,849,800"
1296,7/20/2018,45,"3,180,800",168,"11,469,000",109,"7,610,600",83,"4,864,100",54,"5,791,800",133,"10,646,800"
1297,7/21/2018,43,"2,786,800",74,"6,505,400",157,"9,089,000",106,"7,145,100",56,"4,552,400",147,"10,501,100"
1298,7/22/2018,26,"1,959,800",148,"10,308,403",137,"8,167,100",83,"4,762,600",60,"4,373,200",112,"6,082,600"
1299,7/23/2018,55,"3,558,300",125,"8,890,200",143,"10,152,300",86,"4,823,600",63,"7,313,700",98,"6,242,700"
1300,7/24/2018,67,"5,377,500",141,"9,713,800",137,"9,972,900",38,"2,000,200",45,"7,486,600",102,"7,154,800"
1301,7/25/2018,45,"3,378,700",121,"8,435,600",139,"9,733,200",65,"4,255,360",70,"6,200,000",145,"8,571,400"
1302,7/26/2018,33,"2,117,700",150,"14,095,300",128,"8,938,000",69,"4,438,300",64,"5,053,900",115,"7,604,700"
1303,7/27/2018,27,"1,949,700",121,"8,610,400",102,"6,085,300",49,"1,812,200",61,"7,058,312",81,"4,552,404"
1304,7/28/2018,43,"4,376,100",171,"13,358,827",95,"5,700,400",207,"6,111,700",64,"5,193,700",94,"7,988,800"
1305,7/29/2018,11,"751,800",112,"8,719,700",115,"6,652,100",125,"3,255,900",36,"2,345,400",80,"4,524,100"
1306,7/30/2018,54,"4,184,600",115,"7,955,500",180,"10,194,400",87,"3,741,600",39,"2,940,500",118,"7,517,900"
1307,7/31/2018,49,"4,109,000",158,"13,190,726",198,"11,798,100",91,"4,036,200",53,"3,839,500",90,"6,514,400"
1308,8/1/2018,56,"4,226,600",105,"6,919,973",94,"5,932,000",72,"4,655,700",134,"13,379,300",66,"4,734,700"
1309,8/2/2018,43,"7,150,700",93,"6,600,300",124,"7,384,500",44,"2,766,800",74,"6,984,300",69,"5,543,800"
1310,8/3/2018,27,"1,917,200",113,"8,519,500",134,"8,521,800",87,"4,772,500",68,"5,838,200",47,"5,930,348"
1311,8/4/2018,40,"3,636,940",108,"8,581,476",118,"7,188,800",125,"5,499,400",44,"3,924,000",80,"5,526,600"
1312,8/5/2018,7,"1,342,900",86,"7,905,300",134,"9,107,700",74,"3,588,900",49,"4,111,900",36,"2,295,800"
1313,8/6/2018,29,"2,173,700",106,"7,034,400",99,"6,428,825",35,"2,036,200",61,"4,833,200",83,"9,209,800"
1314,8/7/2018,28,"1,472,500",133,"9,187,900",124,"7,757,400",121,"5,112,000",83,"6,111,093",90,"4,859,700"
1315,8/8/2018,53,"4,550,700",80,"6,330,200",175,"9,907,150",68,"2,456,000",79,"6,578,600",103,"6,910,900"
1316,8/9/2018,47,"3,699,100",100,"8,846,000",124,"8,669,701",122,"4,337,700",66,"5,959,900",86,"6,318,100"
1317,8/10/2018,148,"9,797,300",136,"10,315,000",92,"6,903,200",33,"1,493,300",43,"3,636,100",89,"5,789,600"
1318,8/11/2018,37,"3,532,100",107,"8,106,800",168,"9,862,720",89,"4,231,100",51,"7,121,000",82,"9,486,300"
1319,8/12/2018,20,"1,899,900",61,"4,660,800",86,"5,536,300",65,"2,366,100",43,"4,188,000",69,"4,814,000"
1320,8/13/2018,35,"3,180,700",124,"8,891,000",92,"5,376,300",47,"2,771,300",58,"4,676,200",54,"5,079,000"
1321,8/14/2018,53,"4,804,380",118,"9,171,600",61,"4,126,200",42,"2,715,700",62,"9,221,400",77,"5,456,700"
1322,8/15/2018,22,"1,269,800",95,"9,199,700",114,"9,308,800",43,"2,573,400",47,"4,212,500",78,"5,332,500"
1323,8/16/2018,40,"4,130,000",104,"11,215,000",77,"6,335,700",45,"2,513,200",90,"13,348,200",73,"5,739,205"
1324,8/17/2018,25,"2,278,060",273,"15,680,300",136,"9,079,300",193,"6,246,400",95,"12,678,100",95,"6,369,000"
1325,8/18/2018,77,"8,280,600",131,"9,242,700",112,"7,520,200",331,"9,560,300",83,"6,648,000",141,"11,233,200"
1326,8/19/2018,35,"3,673,300",110,"12,208,700",83,"6,091,200",112,"3,309,700",43,"3,791,089",112,"6,972,400"
1327,8/20/2018,45,"3,993,900",57,"7,562,620",63,"4,563,400",25,"1,009,900",22,"2,458,300",84,"5,478,400"
1328,8/21/2018,24,"2,021,400",124,"10,920,900",95,"6,362,200",38,"1,688,300",76,"6,593,100",94,"7,012,020"
1329,8/22/2018,56,"4,473,400",106,"8,404,300",132,"5,455,000",45,"2,753,400",71,"6,743,800",145,"15,898,000"
1330,8/23/2018,38,"2,575,800",77,"5,608,000",143,"6,447,200",36,"2,301,600",47,"4,731,700",99,"5,285,100"
1331,8/24/2018,36,"3,602,500",182,"8,062,500",147,"8,586,500",451,"9,501,600",56,"8,442,700",167,"11,050,400"
1332,8/25/2018,18,"2,372,900",192,"12,342,000",137,"7,162,200",290,"6,997,300",59,"5,871,400",107,"9,751,400"
1333,8/26/2018,28,"5,766,000",176,"10,884,900",39,"3,098,500",242,"5,419,900",24,"3,218,400",66,"5,771,200"
1334,8/27/2018,43,"4,338,900",58,"5,418,800",54,"5,150,400",27,"3,277,100",61,"6,065,600",67,"6,919,200"
1335,8/28/2018,30,"2,321,800",67,"5,061,600",63,"5,562,700",28,"2,555,600",202,"8,441,200",95,"8,959,400"
1336,8/29/2018,25,"3,111,400",174,"13,131,800",127,"9,959,000",319,"8,876,150",149,"7,338,300",107,"8,998,900"
1337,8/30/2018,20,"2,273,400",132,"10,060,300",87,"7,583,600",54,"1,643,600",65,"4,818,000",64,"6,034,300"
1338,8/31/2018,54,"4,926,500",177,"12,334,700",104,"9,958,800",85,"3,730,700",119,"6,434,900",106,"8,795,300"
1339,9/1/2018,43,"4,800,400",119,"10,958,160",77,"6,575,400",137,"6,756,500",176,"11,876,800",113,"9,174,500"
1340,9/2/2018,8,"833,600",53,"5,326,388",94,"6,442,910",82,"3,623,400",122,"9,533,700",73,"6,246,900"
1341,9/3/2018,21,"2,033,900",113,"8,212,800",64,"5,571,800",32,"1,512,000",105,"9,670,200",61,"5,327,800"
1342,9/4/2018,31,"3,516,900",100,"8,858,800",64,"6,211,700",32,"2,161,100",57,"7,503,830",105,"7,932,400"
1343,9/5/2018,23,"2,306,800",92,"7,532,726",102,"8,311,200",142,"4,077,200",69,"6,520,820",132,"15,914,302"
1344,9/6/2018,52,"5,862,700",97,"10,944,700",92,"6,028,000",63,"4,005,400",40,"4,638,490",70,"6,097,400"
1345,9/7/2018,53,"10,030,600",130,"12,253,900",139,"10,759,379",19,"1,133,800",67,"7,231,330",88,"11,004,500"
1346,9/8/2018,34,"3,142,500",92,"8,834,100",118,"10,950,970",130,"5,730,100",70,"9,008,150",107,"9,907,200"
1347,9/9/2018,26,"2,679,500",90,"9,830,400",71,"7,278,300",51,"2,165,100",54,"4,964,560",88,"7,686,700"
1348,9/10/2018,35,"2,966,600",105,"9,261,162",80,"7,076,210",30,"2,019,800",68,"11,224,320",94,"8,056,300"
1349,9/11/2018,41,"5,537,200",109,"11,924,305",215,"8,882,900",52,"1,903,200",63,"7,760,390",68,"6,771,900"
1350,9/12/2018,43,"5,048,100",117,"11,999,900",270,"12,899,700",118,"3,863,400",94,"8,822,000",111,"11,255,100"
1351,9/13/2018,32,"3,831,600",74,"6,626,190",236,"10,068,300",74,"4,426,800",59,"15,423,300",100,"11,233,100"
1352,9/14/2018,19,"1,958,600",106,"9,294,673",234,"10,088,000",80,"4,075,300",60,"9,581,300",88,"8,751,800"
1353,9/15/2018,42,"4,843,400",120,"10,455,300",174,"8,881,570",64,"4,380,900",74,"7,132,800",117,"14,942,100"
1354,9/16/2018,37,"3,598,900",139,"14,591,500",266,"12,780,800",46,"2,332,200",58,"6,267,700",56,"5,928,500"
1355,9/17/2018,51,"4,831,100",118,"12,153,000",105,"9,218,100",26,"2,038,700",45,"4,578,400",131,"13,885,400"
1356,9/18/2018,31,"3,140,600",94,"10,710,600",143,"11,808,400",20,"1,941,600",56,"6,967,500",94,"10,362,000"
1357,9/19/2018,37,"3,890,300",134,"13,067,600",107,"15,728,200",18,"1,086,300",43,"4,998,420",70,"6,646,400"
1358,9/20/2018,20,"2,630,700",101,"9,824,432",144,"18,550,600",19,"1,978,720",41,"4,148,980",74,"8,221,300"
1359,9/21/2018,30,"3,351,700",122,"8,752,800",76,"7,018,300",240,"6,680,580",49,"5,086,000",109,"12,504,200"
1360,9/22/2018,22,"2,870,800",107,"12,265,100",106,"10,693,800",177,"6,029,900",67,"5,927,900",89,"6,468,200"
1361,9/23/2018,15,"1,286,800",37,"7,501,620",37,"3,417,900",87,"2,866,300",22,"1,889,300",49,"4,493,800"
1362,9/24/2018,0,0,1,"119,000",9,"885,200",0,0,11,"2,097,500",0,0
1363,9/25/2018,13,"1,942,100",67,"5,795,940",38,"4,272,300",74,"3,286,500",51,"5,493,500",132,"7,225,600"
1364,9/26/2018,41,"6,104,400",123,"10,323,000",81,"6,193,600",109,"4,066,400",69,"9,467,320",110,"9,687,762"
1365,9/27/2018,61,"6,443,900",138,"13,092,083",97,"11,471,900",90,"4,439,800",63,"6,807,800",99,"10,206,500"
1366,9/28/2018,74,"8,867,400",146,"15,752,900",111,"10,691,700",129,"6,982,600",43,"3,928,100",80,"8,008,600"
1367,9/29/2018,19,"2,441,300",158,"13,443,900",89,"7,510,800",149,"6,622,800",65,"7,945,800",101,"11,076,700"
1368,9/30/2018,35,"5,936,100",127,"13,616,221",107,"11,446,500",133,"7,456,400",68,"6,610,500",68,"7,814,700"
1369,10/1/2018,80,"7,832,900",174,"17,540,700",161,"15,959,100",47,"6,737,800",100,"11,050,600",122,"15,898,400"
1370,10/2/2018,85,"9,369,200",141,"14,752,515",106,"9,370,950",395,"11,275,900",96,"10,747,600",316,"15,063,300"
